com.samsung.shealth.tracker.pedometer_step_count,6156001,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
11152,4,0,18,2021-03-05 19:41:00.000,,,2021-03-05 19:46:08.626,2021-03-05 19:41:16.094,18,1.2095728,13.49,0.64,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-05 19:42:00.000,f00b060f-70c4-462d-a70a-a5487d1a714e,
20354,4,4,37,2021-03-10 07:38:00.000,230002,,2021-03-10 07:38:38.112,2021-03-10 07:38:31.067,41,1.590828,32.38,1.99,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-10 07:38:59.999,475822b6-e5b5-5634-4d1f-831ca15b405d,
57939,4,151,0,2021-03-08 10:20:00.000,,,2021-03-08 10:25:56.427,2021-03-08 10:25:56.427,151,2.8888888,167.38,12.08,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-08 10:21:00.000,f4f73157-e82b-4034-a8b7-7259c0fb3ba7,
4854,4,0,10,2021-03-10 07:41:00.000,230002,,2021-03-10 07:42:54.439,2021-03-10 07:42:54.437,10,1.7222222,8.36,0.45,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-10 07:41:59.999,83c12dae-3d3f-599c-e515-0d85c66762ab,
36075,4,0,54,2021-03-05 20:22:00.000,,,2021-03-05 20:26:00.278,2021-03-05 20:26:00.278,58,1.1944444,43.09,2.19,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-05 20:23:00.000,5715d1d1-eb7a-4272-abf7-dab9b89ebd66,
56701,4,151,0,2021-03-09 10:55:00.000,,,2021-03-09 10:56:24.435,2021-03-09 10:55:01.298,151,2.9729402,168.57,12.08,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-09 10:56:00.000,2a286671-f5bc-4321-b6fe-071be0aa258f,
3912,4,0,7,2021-03-07 09:39:00.000,,,2021-03-07 09:39:29.345,2021-03-07 09:39:26.987,7,1.3726134,5.37,0.26,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-07 09:40:00.000,6b294c6e-1bb0-42b8-9117-b545da0fa87b,
8497,4,0,14,2021-03-10 07:42:00.000,230002,,2021-03-10 07:42:54.446,2021-03-10 07:42:54.446,14,1.1944444,10.15,0.52,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-10 07:42:59.999,6ab7e556-db91-65fc-2d2e-c1f9761b6fb3,
5720,4,0,10,2021-03-10 07:43:00.000,230002,,2021-03-10 07:44:19.351,2021-03-10 07:44:19.349,10,1.2777778,7.31,0.35,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-10 07:43:59.999,c7dbf439-0459-d798-d490-f5d2f27b0dae,
9430,4,0,16,2021-03-07 10:36:00.000,,,2021-03-07 10:36:33.713,2021-03-07 10:36:33.713,16,1.2777778,12.05,0.6,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-07 10:37:00.000,95010574-efef-43ae-929e-a1bfe9989db2,
58342,4,152,0,2021-03-09 10:52:00.000,230002,,2021-03-09 10:52:59.982,2021-03-09 10:52:00.060,152,2.277082,132.85,10.64,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-09 10:52:59.999,e7cf5dc7-e9b1-f8c1-7ff8-f2a096fa8cec,
15947,4,0,18,2021-03-05 20:23:00.000,,,2021-03-05 20:26:00.354,2021-03-05 20:26:00.354,25,1.0277778,16.39,1.44,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-05 20:24:00.000,a54fe3a7-dea2-43c1-93ce-8599ed8565bc,
15030,4,0,21,2021-03-07 12:00:00.000,230002,,2021-03-07 12:00:49.649,2021-03-07 12:00:49.646,21,1.0,15.03,0.84,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-07 12:00:59.999,ef1cfd8c-b8ca-c65a-7a15-7f3a78469f5e,
57558,4,151,0,2021-03-08 10:21:00.000,,,2021-03-08 10:25:56.479,2021-03-08 10:25:56.479,151,2.9166667,167.88,12.08,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-08 10:22:00.000,48d69073-3ffc-4f9b-8d58-5278efd3aa0b,
8897,4,0,12,2021-03-07 10:36:00.000,230002,,2021-03-07 10:37:11.430,2021-03-07 10:37:11.429,12,0.9722222,8.65,0.44,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-07 10:36:59.999,5ffca323-8094-2670-4a3c-803277bb47c2,
57406,4,149,0,2021-03-09 10:53:00.000,230002,,2021-03-09 10:53:59.894,2021-03-09 10:53:00.372,149,2.2817912,130.99,10.44,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-09 10:53:59.999,68b6c1e5-5a4b-3f2d-c3c4-058b2cbcb385,
7037,4,0,11,2021-03-05 21:26:00.000,230002,,2021-03-05 21:26:59.275,2021-03-05 21:26:59.275,11,1.1666666,8.21,0.43,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-05 21:26:59.999,057b3b0e-23f3-dc8e-7ccb-4f253639b050,
4658,4,0,6,2021-03-07 11:05:00.000,,,2021-03-07 11:05:22.659,2021-03-07 11:05:22.659,6,0.91666675,4.27,0.23,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-07 11:06:00.000,d24f3e0f-5123-461d-ba32-3b961dcec027,
58260,4,150,0,2021-03-09 10:54:00.000,230002,,2021-03-09 10:54:59.827,2021-03-09 10:54:00.362,150,2.28407,133.071,10.5,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-09 10:54:59.999,5b0525f1-a304-e23a-91c7-30d0850300df,
57097,4,151,0,2021-03-08 10:22:00.000,,,2021-03-08 10:25:56.536,2021-03-08 10:25:56.536,151,2.9444444,168.12,12.08,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-08 10:23:00.000,7987820c-f381-4a49-bbb7-1dc10aae53c6,
13561,4,0,19,2021-03-10 07:44:00.000,230002,,2021-03-10 07:44:25.305,2021-03-10 07:44:19.357,19,0.98815775,13.401,0.72,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-10 07:44:59.999,db21c279-318d-053e-887b-70dbc0eb99fc,
6351,4,0,13,2021-03-05 21:33:00.000,230002,,2021-03-05 21:35:00.895,2021-03-05 21:35:00.894,13,1.6388888,10.41,0.49,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-05 21:33:59.999,1c691ba3-8466-0430-5dd8-07efaed67b32,
34200,4,0,50,2021-03-07 12:01:00.000,230002,,2021-03-07 12:02:03.469,2021-03-07 12:02:03.469,50,1.0555556,36.1,1.87,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-07 12:01:59.999,bc2bc8a4-5a82-c6ed-9f28-0f5eb2a40b3b,
5308,4,0,12,2021-03-07 11:09:00.000,230002,,2021-03-07 11:10:09.377,2021-03-07 11:10:09.377,12,1.75,9.29,0.42,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-07 11:09:59.999,dce40ff7-0d4e-d26f-dca1-257fd1d28ce4,
58121,4,150,0,2021-03-09 10:55:00.000,230002,,2021-03-09 10:55:59.885,2021-03-09 10:55:00.286,150,2.2490637,130.719,10.5,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-09 10:55:59.999,43e7dd80-b052-6082-6758-35e3128b2e6e,
7170,4,0,10,2021-03-07 11:10:00.000,,,2021-03-07 11:15:00.965,2021-03-07 11:15:00.965,10,1.0277778,7.37,0.38,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-07 11:11:00.000,ca47c874-c02c-4cf9-b5d1-9f5bc016d11c,
58373,4,134,17,2021-03-09 10:56:00.000,,,2021-03-09 11:15:00.514,2021-03-09 10:56:24.579,151,2.798026,163.33002,11.339999,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-09 10:57:00.000,933673a9-beb6-43e6-be8b-976fed01cbd8,
25617,4,0,38,2021-03-07 12:02:00.000,230002,,2021-03-07 12:02:54.972,2021-03-07 12:02:03.489,38,1.087523,27.86,1.45,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-07 12:02:59.999,2cd02cb9-0c60-7f76-acc2-a45a6fcb0f59,
57973,4,153,0,2021-03-09 10:56:00.000,230002,,2021-03-09 10:56:59.978,2021-03-09 10:56:00.266,153,2.3509212,136.29,10.71,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-09 10:56:59.999,fbe6e6c3-64f2-e581-8fff-159ec8acf823,
10893,4,0,20,2021-03-12 06:52:00.000,230002,,2021-03-12 06:52:57.315,2021-03-12 06:52:57.315,20,1.3888888,15.13,0.78,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-12 06:52:59.999,d3904702-bc67-e77e-f7b6-54e8b270495f,
57617,4,151,0,2021-03-08 10:23:00.000,,,2021-03-08 10:25:56.610,2021-03-08 10:25:56.610,151,2.9166667,168.05,12.08,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-08 10:24:00.000,b4f08a21-ef13-4b3e-859a-7a2b1c9f7b14,
4516,4,0,10,2021-03-05 21:38:00.000,230002,,2021-03-05 21:49:01.522,2021-03-05 21:49:01.522,10,1.7777778,8.03,0.35,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-05 21:38:59.999,de3b4fba-20ea-886a-ab18-df37f00ca858,
14350,4,0,15,2021-03-10 07:43:00.000,,,2021-03-10 07:48:41.525,2021-03-10 07:48:41.525,26,1.2222222,17.54,0.99,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-10 07:44:00.000,5e0b57b9-42b4-4c4b-9878-e021ecfab054,
4812,4,0,10,2021-03-07 12:03:00.000,,,2021-03-07 12:03:29.754,2021-03-07 12:03:27.887,10,1.6375726,7.88,0.37999997,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-07 12:04:00.000,0a141eab-6f63-4632-b736-929a4b2c8ac9,
39078,4,0,65,2021-03-12 06:53:00.000,230002,,2021-03-12 06:54:43.324,2021-03-12 06:53:18.534,65,1.2333995,48.2,2.41,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-12 06:53:59.999,508f99c7-3413-442f-12d1-d83358276dec,
58231,4,151,0,2021-03-09 10:57:00.000,230002,,2021-03-09 10:57:59.920,2021-03-09 10:57:00.357,151,2.2470708,130.85,10.57,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-09 10:57:59.999,9eb6ff6f-e480-30c4-8ab5-e3e7d7894dc2,
23076,4,0,42,2021-03-12 06:54:00.000,230002,,2021-03-12 06:54:43.331,2021-03-12 06:54:43.330,42,1.3888888,32.05,1.57,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-12 06:54:59.999,ea9cbbbf-3039-f467-9feb-47983c320602,
5692,4,0,10,2021-03-07 12:03:00.000,230002,,2021-03-07 12:03:31.479,2021-03-07 12:03:31.478,10,1.3333334,7.59,0.3,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-07 12:03:59.999,9a65548f-9352-10a2-08a0-7cb929b0d99f,
57963,4,151,0,2021-03-09 10:58:00.000,230002,,2021-03-09 10:58:59.747,2021-03-09 10:58:00.321,151,2.284893,132.44,10.57,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-09 10:58:59.999,59c90c2d-346d-8ed6-300e-141561b1d453,
57098,4,152,0,2021-03-08 10:24:00.000,,,2021-03-08 10:25:56.829,2021-03-08 10:25:56.829,152,2.9722223,169.71,12.16,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-08 10:25:00.000,6bb064e4-6965-4c63-9fc0-db403807d65f,
8915,4,2,21,2021-03-05 22:34:00.000,230002,,2021-03-05 22:35:02.149,2021-03-05 22:35:02.149,23,2.25,20.06,1.15,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-05 22:34:59.999,98992abc-488c-73b4-954a-a8cdd46f5704,
26667,4,0,29,2021-03-12 08:29:00.000,,,2021-03-12 08:30:11.887,2021-03-12 08:30:11.887,43,1.0833334,28.89,2.46,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-12 08:30:00.000,397c757a-6bd1-454a-b5e1-bd4fd94f293c,
16884,4,0,25,2021-03-10 07:44:00.000,,,2021-03-10 07:48:41.586,2021-03-10 07:48:41.586,27,1.1388888,19.23,1.08,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-10 07:45:00.000,1977a74c-1f0c-4822-86da-b408e2d06be7,
58165,4,152,0,2021-03-09 10:59:00.000,230002,,2021-03-09 10:59:59.841,2021-03-09 10:59:00.263,152,2.2731829,132.22,10.64,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-09 10:59:59.999,58b91437-dc4e-9044-ab70-e4162c712d71,
5820,4,0,8,2021-03-07 12:10:00.000,,,2021-03-07 12:15:00.962,2021-03-07 12:15:00.962,8,1.0,5.82,0.31,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-07 12:11:00.000,4bc7342b-f5b2-4cf6-b0c2-6067d5368ae2,
5131,4,0,10,2021-03-12 08:28:00.000,230002,,2021-03-12 08:29:46.444,2021-03-12 08:29:46.444,10,1.5277778,7.84,0.36,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-12 08:28:59.999,d5cc1416-9b0c-1d4d-7973-a9d0494798c0,
58007,4,154,0,2021-03-09 11:00:00.000,230002,,2021-03-09 11:00:59.699,2021-03-09 11:00:00.329,154,2.3621151,137.021,10.82,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-09 11:00:59.999,3028a071-8b7d-4044-c63e-f8eaa2d895c1,
5932,4,1,10,2021-03-06 07:28:00.000,230002,,2021-03-06 07:33:31.506,2021-03-06 07:33:31.505,11,1.3888888,8.24,0.61,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-06 07:28:59.999,d7b49715-97e7-9c26-e8d3-3015460ea2f3,
37305,4,0,75,2021-03-12 08:29:00.000,230002,,2021-03-12 08:33:25.612,2021-03-12 08:29:46.451,75,1.3241737,49.399,3.75,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-12 08:29:59.999,14c9f0b8-171a-1d87-5c7c-a7c0cd764bd7,
55688,4,147,0,2021-03-08 10:25:00.000,,,2021-03-08 10:25:58.806,2021-03-08 10:25:56.931,147,2.9219565,162.71999,11.660001,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-08 10:26:00.000,eeddd676-a298-4d70-be5f-9da082186cd6,
6177,4,0,14,2021-03-10 08:22:00.000,230002,,2021-03-10 08:22:14.379,2021-03-10 08:22:14.379,14,1.9166666,11.84,0.74,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-10 08:22:59.999,957ad5a2-48e8-01a4-7305-f86e8e27bd97,
8405,4,0,14,2021-03-12 08:30:00.000,230002,,2021-03-12 08:33:25.620,2021-03-12 08:33:25.620,14,1.2777778,10.74,0.46,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-12 08:30:59.999,f83d5974-463e-fd90-864b-b864bb3e9294,
12086,4,0,21,2021-03-06 07:43:00.000,230002,,2021-03-06 07:44:13.422,2021-03-06 07:44:13.421,21,1.3055556,15.78,0.77,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-06 07:43:59.999,ecf5500e-47d2-1308-5f0f-3a6342e4ae0b,
5846,4,4,10,2021-03-07 12:09:00.000,230002,,2021-03-07 12:10:15.420,2021-03-07 12:10:15.420,14,2.1944444,12.83,0.87,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-07 12:09:59.999,16046c37-3b67-3434-621f-19d24310b4a2,
10661,4,0,19,2021-03-06 07:44:00.000,230002,,2021-03-06 07:44:28.007,2021-03-06 07:44:13.427,19,1.3375745,14.26,0.69,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-06 07:44:59.999,a5660598-f0d2-76ac-2c5d-c3729e2de0ec,
6591,4,0,13,2021-03-12 08:47:00.000,230002,,2021-03-12 08:49:29.373,2021-03-12 08:49:29.373,13,1.5277778,10.07,0.49,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-12 08:47:59.999,a7fb64d9-8c83-defd-c51b-b453a8ab6301,
6865,4,0,11,2021-03-10 08:35:00.000,230002,,2021-03-10 08:35:32.429,2021-03-10 08:35:32.429,11,1.1666666,8.01,0.45,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-10 08:35:59.999,bcfca6d7-a98e-b8a2-cb83-77d747221cf6,
5082,4,0,10,2021-03-06 07:45:00.000,230002,,2021-03-06 07:47:23.396,2021-03-06 07:47:23.395,10,1.6666666,8.47,0.41,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-06 07:45:59.999,6206631b-45e2-6cf2-7454-eb0ec349c9cc,
53625,4,114,25,2021-03-08 10:26:00.000,,,2021-03-08 10:33:28.987,2021-03-08 10:26:04.734,139,2.7867134,149.44,10.17,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-08 10:27:00.000,7c23f807-767c-4266-b62a-6aa694aa6b08,
18680,4,0,36,2021-03-12 08:48:00.000,230002,,2021-03-12 08:49:29.380,2021-03-12 08:49:29.380,36,1.5,28.02,1.31,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-12 08:48:59.999,df55f0a4-a42d-5e51-2f37-fe57eec2eb55,
4654,4,0,11,2021-03-06 07:46:00.000,230002,,2021-03-06 07:47:23.415,2021-03-06 07:47:23.415,11,1.9444444,9.05,0.39,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-06 07:46:59.999,8f5be781-9ea6-6bf1-818e-781cdb49660e,
23407,4,0,45,2021-03-10 08:37:00.000,230002,,2021-03-10 08:44:05.649,2021-03-10 08:44:05.649,45,1.3055556,30.56,2.22,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-10 08:37:59.999,f1907d8e-fe77-c2e0-b0f5-dc1be031e964,
14378,4,0,27,2021-03-06 07:47:00.000,230002,,2021-03-06 07:47:33.359,2021-03-06 07:47:23.425,27,1.4292157,20.55,1.1,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-06 07:47:59.999,dd0e62d6-e701-7d41-bebc-e6f084ae9aa3,
6339,4,0,11,2021-03-12 09:33:00.000,230002,,2021-03-12 09:34:08.401,2021-03-12 09:34:08.401,11,1.2777778,8.1,0.47,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-12 09:33:59.999,70ec1ae2-0b0a-9c16-1c98-b42f500c9131,
12755,4,0,27,2021-03-07 12:10:00.000,230002,,2021-03-07 12:10:56.478,2021-03-07 12:10:15.428,27,1.743607,22.24,1.15,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-07 12:10:59.999,f934f6a8-9458-6c27-d370-a1c69e784a30,
57285,4,153,0,2021-03-09 11:01:00.000,230002,,2021-03-09 11:01:59.795,2021-03-09 11:01:00.103,153,2.3969033,137.309,10.72,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-09 11:01:59.999,e81f360b-e80c-910f-7840-cf317597d323,
58082,4,151,0,2021-03-08 10:23:00.000,230002,,2021-03-08 10:23:59.764,2021-03-08 10:23:00.208,151,2.2552588,130.99,10.57,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-08 10:23:59.999,e26a4b4a-fd0a-06ec-e6a6-156d8c795f8f,
5350,4,0,10,2021-03-12 09:34:00.000,230002,,2021-03-12 09:34:08.412,2021-03-12 09:34:08.411,10,1.4166666,7.58,0.37,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-12 09:34:59.999,5d6ed3cd-cca5-1de9-234f-076a39f1dbdd,
8448,4,0,15,2021-03-10 08:38:00.000,230002,,2021-03-10 08:44:05.660,2021-03-10 08:44:05.659,15,1.3055556,11.03,0.65,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-10 08:38:59.999,b252b613-f1da-dadf-dce9-2ae2d7a4ae7b,
11171,4,0,25,2021-03-07 14:59:00.000,230002,,2021-03-07 14:59:21.901,2021-03-07 14:59:19.289,25,1.7955775,20.06,0.88,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-07 14:59:59.999,5accf1e7-aa5b-b861-a801-a3fab6532acd,
11272,4,0,19,2021-03-12 10:24:00.000,230002,,2021-03-12 10:27:42.382,2021-03-12 10:27:42.382,19,1.25,14.09,0.7,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-12 10:24:59.999,5d6391a7-9e9c-f6c8-7ead-412840153209,
6296,4,0,12,2021-03-06 07:49:00.000,230002,,2021-03-06 07:50:13.368,2021-03-06 07:50:13.368,12,1.4166666,8.92,0.47,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-06 07:49:59.999,161877c1-054c-7f9f-aa82-1bfdd3b3f794,
24088,4,0,33,2021-03-10 08:37:00.000,,,2021-03-10 08:55:00.668,2021-03-10 08:55:00.668,42,1.2777778,30.78,1.9,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-10 08:38:00.000,fb95e65c-2753-411a-84b3-2be11f78ca56,
57358,4,153,0,2021-03-09 11:02:00.000,230002,,2021-03-09 11:02:59.923,2021-03-09 11:02:00.164,153,2.4087157,138.16,10.71,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-09 11:02:59.999,e7681871-f774-f673-3f8b-e1388c25d2af,
24968,4,0,43,2021-03-06 07:50:00.000,230002,,2021-03-06 07:50:34.060,2021-03-06 07:50:13.378,43,1.2972163,32.389,1.64,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-06 07:50:59.999,cfa00179-9e42-fef4-a973-1b2c42e8caf3,
57824,4,154,0,2021-03-09 11:03:00.000,230002,,2021-03-09 11:03:59.859,2021-03-09 11:03:00.300,154,2.3784091,137.531,10.78,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-09 11:03:59.999,a79129de-00a3-d838-9a98-59071156258e,
14489,4,0,23,2021-03-12 12:07:00.000,230002,,2021-03-12 12:08:00.349,2021-03-12 12:07:42.346,23,1.1485642,16.642,0.85,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-12 12:07:59.999,00a0cc3a-21b5-ba55-8bb1-fef898c0c2ec,
58307,4,152,0,2021-03-08 10:24:00.000,230002,,2021-03-08 10:24:59.847,2021-03-08 10:24:00.156,152,2.2781076,132.83,10.64,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-08 10:24:59.999,80af7f63-cca7-1d62-c84d-bc124cdcad02,
6103,4,0,10,2021-03-06 07:49:00.000,,,2021-03-06 07:55:01.141,2021-03-06 07:55:01.141,10,1.2222222,7.46,0.38,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-06 07:50:00.000,bc19eca8-ded7-440e-b047-6a09873ff21c,
57955,4,153,0,2021-03-09 11:04:00.000,230002,,2021-03-09 11:04:59.977,2021-03-09 11:04:00.243,153,2.3899148,138.509,10.78,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-09 11:04:59.999,1607be14-cddc-0587-5570-ae04eb3e2ac9,
11567,4,0,17,2021-03-07 16:38:00.000,,,2021-03-07 16:41:31.298,2021-03-07 16:41:31.298,17,1.0555556,12.21,0.66,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-07 16:39:00.000,89750afe-ca16-4c6e-ab47-2527bc334868,
5846,4,0,10,2021-03-12 12:14:00.000,230002,,2021-03-12 12:14:33.168,2021-03-12 12:14:33.167,10,1.2777778,7.47,0.38,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-12 12:14:59.999,e6e9ced1-70a3-aeb5-5a0d-8053e668877b,
10842,4,0,15,2021-03-10 08:38:00.000,,,2021-03-10 08:55:00.729,2021-03-10 08:55:00.729,19,1.1666666,12.65,1.12,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-10 08:39:00.000,9b2eeca4-d17e-4f03-8be6-39eaf4bfaa2e,
57065,4,154,0,2021-03-09 11:05:00.000,230002,,2021-03-09 11:05:59.940,2021-03-09 11:05:00.330,154,2.4589088,140.32,11.05,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-09 11:05:59.999,efa63e66-775c-82a7-15e9-522a0df11b78,
17952,4,0,26,2021-03-06 07:50:00.000,,,2021-03-06 07:55:01.201,2021-03-06 07:55:01.201,26,1.0555556,18.95,1.03,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-06 07:51:00.000,92a9473f-df81-4f97-b76c-fffbe174790c,
17850,4,0,28,2021-03-12 12:36:00.000,230002,,2021-03-12 12:38:02.996,2021-03-12 12:36:48.317,28,1.1456583,20.45,1.1,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-12 12:36:59.999,639c4c88-43a5-adbb-ac4f-b8a131a0ac31,
57829,4,154,0,2021-03-09 11:06:00.000,230002,,2021-03-09 11:06:59.897,2021-03-09 11:06:00.373,154,2.373858,137.28,10.78,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-09 11:06:59.999,0bf5db61-1b11-8815-e1a9-3bc84c84aa12,
15705,4,0,28,2021-03-06 07:51:00.000,230002,,2021-03-06 07:52:13.369,2021-03-06 07:52:13.369,28,1.3333334,20.94,1.08,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-06 07:51:59.999,19e6806f-9e7f-45f1-010a-9fd08cbeda28,
56201,4,146,0,2021-03-08 10:25:00.000,230002,,2021-03-08 10:25:57.991,2021-03-08 10:25:00.284,146,2.2799935,128.14,10.22,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-08 10:25:59.999,e6c2c2db-dee6-02ab-5154-3df3f2c1cdfa,
57817,4,153,0,2021-03-09 11:07:00.000,230002,,2021-03-09 11:07:59.984,2021-03-09 11:07:00.326,153,2.3562188,136.23,10.71,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-09 11:07:59.999,9c0c0a75-7be1-3187-6c6a-141771927af0,
10982,4,2,21,2021-03-12 12:37:00.000,230002,,2021-03-12 12:38:03.004,2021-03-12 12:38:03.003,23,1.6944444,18.61,1.03,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-12 12:37:59.999,e2c06774-1caa-dc09-7c64-cf8390eeafce,
5645,4,0,9,2021-03-07 17:19:00.000,,,2021-03-07 17:22:19.886,2021-03-07 17:19:35.540,9,1.1974639,6.76,0.33999997,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-07 17:20:00.000,3d796d81-624b-4976-8e49-d26c1cc6d470,
