com.samsung.health.floors_climbed,6156001,5
start_time,custom,update_time,create_time,floor,time_offset,deviceuuid,pkg_name,end_time,datauuid
2021-03-28 10:03:23.172,,2021-03-28 10:06:10.375,2021-03-28 10:06:10.342,1.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 10:03:32.175,15380bff-3a03-2c6b-9e57-ba071e3b26a6,
2021-03-08 19:56:07.135,,2021-03-08 20:14:54.449,2021-03-08 20:14:54.422,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-08 19:56:26.137,ba75d2e7-1147-5a49-f023-580a26a93cb8,
2021-03-21 14:54:04.947,,2021-03-21 14:54:19.160,2021-03-21 14:54:19.139,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-21 14:54:15.949,90fb0711-cb9b-ebe9-38c8-b5170c4a9c6e,
2021-03-28 10:19:52.038,,2021-03-28 10:53:10.392,2021-03-28 10:53:10.337,3.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 10:20:24.047,0d21f4c1-fcd4-d63a-9f13-e852d8d56436,
2021-03-10 08:37:47.095,,2021-03-10 08:44:06.410,2021-03-10 08:44:06.387,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-10 08:38:02.097,11ffde2b-4b9e-a8e0-fdb2-c11fef82c1f4,
2021-03-22 16:52:49.585,,2021-03-22 16:54:05.742,2021-03-22 16:54:05.710,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-22 16:53:09.588,010dbbe2-0ba9-ae21-a04a-f10e66fbd20c,
2021-03-28 11:09:34.191,,2021-03-28 11:14:49.562,2021-03-28 11:14:49.522,1.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 11:09:49.193,89ceb9bc-944d-1dab-862c-167d864a9402,
2021-03-12 15:07:27.988,,2021-03-12 15:07:28.210,2021-03-12 15:07:28.209,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-12 15:07:36.988,e23abbfc-a716-22db-9e0c-05d0c6a783fc,
2021-03-23 12:26:18.638,,2021-03-23 12:27:10.708,2021-03-23 12:27:10.669,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-23 12:26:32.640,bc7cb26c-75e8-d9b6-3b4a-03739b37480b,
2021-03-28 17:37:08.819,,2021-03-28 17:45:55.076,2021-03-28 17:45:54.868,3.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 17:38:11.825,2a758184-e0d0-b4db-6c9a-cfed57b555c3,
2021-03-13 09:34:19.145,,2021-03-13 09:35:47.557,2021-03-13 09:35:47.374,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-13 09:34:28.147,bf54eeaf-84f4-ec03-9615-25f754428258,
2021-03-25 13:12:35.752,,2021-03-25 13:13:52.989,2021-03-25 13:13:52.892,2.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-25 13:13:14.755,86a1033d-2499-6a18-935b-38f58e360fa0,
2021-03-30 08:35:32.754,,2021-03-30 08:36:55.848,2021-03-30 08:36:55.820,1.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-30 08:35:47.757,4152aa26-f610-aa8d-2a93-746b03e9c605,
2021-03-16 08:40:25.947,,2021-03-16 08:41:27.100,2021-03-16 08:41:27.059,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-16 08:40:40.949,d5a0d8f9-2a83-8370-cd20-96225fc169b5,
2021-03-27 11:54:34.516,,2021-03-27 11:58:39.793,2021-03-27 11:58:39.773,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-27 11:54:48.518,d98ae973-3b22-5537-ca29-8a66e3e70f11,
2021-03-20 12:13:06.993,,2021-03-20 12:14:34.202,2021-03-20 12:14:34.118,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 12:13:15.995,4cb598ea-7784-80fa-d64d-4019b00e0f7b,
2021-03-27 13:53:28.051,,2021-03-27 13:54:14.245,2021-03-27 13:54:14.209,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-27 13:53:37.053,51dcd816-59db-005a-3b65-847281aadfc2,
2021-03-20 19:45:19.058,,2021-03-20 19:48:28.326,2021-03-20 19:48:28.117,10.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 19:48:02.063,38d4e12d-3719-dd09-41ba-e1c64558f26b,
2021-03-27 15:14:19.399,,2021-03-27 15:16:01.415,2021-03-27 15:16:01.402,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-27 15:14:29.400,493744cf-f44b-b0f1-debf-f1bc3b049bc2,
2021-03-21 16:12:36.689,,2021-03-21 16:27:55.852,2021-03-21 16:27:55.801,2.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-21 16:12:58.691,976933fc-e94d-a1c8-35e5-6ab920014cc9,
2021-03-28 08:35:42.588,,2021-03-28 08:40:29.081,2021-03-28 08:40:28.748,4.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 08:38:19.606,6eab7b60-e045-f16a-29d9-70761db9ff63,
2021-03-28 10:13:02.674,,2021-03-28 10:16:48.769,2021-03-28 10:16:48.754,1.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 10:13:15.679,6e27b26b-f985-f12a-ebc0-1badfc9fe26b,
2021-03-23 10:20:44.546,,2021-03-23 10:21:03.589,2021-03-23 10:21:03.554,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-23 10:21:00.549,cb34763f-aab2-496c-d88a-34aab8f27e3a,
2021-03-28 10:40:03.068,,2021-03-28 10:53:10.498,2021-03-28 10:53:10.464,1.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 10:40:11.070,79c70a67-57ee-4f54-cc49-9f824f72c0cd,
2021-03-24 15:08:04.212,,2021-03-24 15:09:35.325,2021-03-24 15:09:35.294,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-24 15:08:23.217,41345160-30af-4fa0-cc87-f15778f52cf1,
2021-03-28 11:52:10.032,,2021-03-28 12:05:02.403,2021-03-28 12:05:02.132,2.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 11:52:54.043,f4015fd8-84dc-ebab-6df5-2844ddc38433,
2021-03-26 16:33:33.517,,2021-03-26 16:35:28.550,2021-03-26 16:33:51.565,2.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-26 16:34:30.523,07f80074-203d-b033-d2fe-a2b893760c62,
2021-03-28 20:03:25.542,,2021-03-28 20:03:52.787,2021-03-28 20:03:52.706,1.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 20:03:41.544,ee163931-3de5-6a05-f607-3ea0db7fc211,
2021-03-27 13:13:55.164,,2021-03-27 13:15:28.601,2021-03-27 13:15:28.482,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-27 13:14:03.166,9876fea6-a240-c04c-67ce-10a047729192,
2021-03-27 14:30:19.835,,2021-03-27 14:53:55.271,2021-03-27 14:53:55.194,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-27 14:30:28.837,633494d3-c05a-5494-0402-c1a89f62c55d,
2021-03-27 16:33:21.753,,2021-03-27 16:34:26.785,2021-03-27 16:34:26.757,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-27 16:33:40.755,3fc17db3-d212-ca55-eabf-9e8b56007383,
2021-03-28 09:14:04.732,,2021-03-28 09:47:49.161,2021-03-28 09:47:49.137,1.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 09:14:15.736,9830f8fd-4113-7413-b079-47e28f3b1ad8,
2021-03-28 10:16:39.680,,2021-03-28 10:16:48.838,2021-03-28 10:16:48.838,1.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 10:16:44.680,fdb1ddb8-bdeb-58f4-f4cb-e06f7d7b8d4b,
2021-03-28 10:52:59.072,,2021-03-28 10:53:10.607,2021-03-28 10:53:10.570,1.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 10:53:08.078,f85798d9-4b55-f7c7-4dd2-d243da964d9d,
2021-03-28 12:09:25.351,,2021-03-28 12:12:30.956,2021-03-28 12:12:30.926,1.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 12:09:38.352,a0349a50-37c4-8cd9-8df1-98763b09b508,
2021-03-29 16:03:05.466,,2021-03-29 16:03:23.528,2021-03-29 16:03:23.483,1.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-29 16:03:19.468,a892963a-d0d9-5a46-8d12-d6a7fe2ff5d3,
